"","1","2","3","4","5","6","7","8"
"37",0.0803004385054368,0.243803741004459,0.31723860275279,0.229329110423703,0.0994680478946183,0.0258856606569127,0.0037425051552163,0.00023189360686366
"38",0.0737680387145161,0.232999049110484,0.315401151844679,0.237191923135226,0.1070256238537,0.028975229872587,0.00435806302961674,0.000280920439191323
"39",0.0676965291093186,0.222312058556528,0.312883637968446,0.244641527629649,0.114770099381811,0.032305657603769,0.00505191353474576,0.00033857621573252
"40",0.0620584864308102,0.21177458494514,0.309720330482267,0.251647768516842,0.12267828715196,0.0358833989919484,0.00583105233619161,0.000406091144841916
"41",0.0568278086298018,0.201415017928411,0.305946862676068,0.258183006477695,0.130725572900098,0.0397140980962324,0.00670280136645273,0.000484831925240704
"42",0.0519796665397652,0.191258516627085,0.301599968527326,0.264222194650008,0.138886025392953,0.0438025157008544,0.00767479975955141,0.000576312802457157
"43",0.0474904567427892,0.181327198472468,0.296717233864038,0.269742939876398,0.147132512659853,0.0481524586886793,0.00875499248885078,0.000682207206923438
"44",0.0433377556137626,0.17164032157556,0.291336861621674,0.274725549336227,0.15543682396655,0.0527667112939077,0.00995161660367557,0.00080435998864295
"45",0.0395002745278708,0.16221446072779,0.28549745088091,0.279153063083556,0.16376979700902,0.0576469685471749,0.0112731849603364,0.000944800263342481
"46",0.0359578162164893,0.153063677137759,0.279237789372938,0.283011273013113,0.172101449805271,0.0627937722262477,0.0127284673431583,0.00110575488502341
"47",0.0326912322565619,0.144199682008396,0.27259665913916,0.286288728776287,0.18040111676314,0.0682064496255158,0.0143264688711129,0.00128966255982621
"48",0.0296823816785486,0.135631994058923,0.265612655032058,0.288976731169137,0.188637588402076,0.0738830554574796,0.0160764055856553,0.00149918861612262
"49",0.0269140906780288,0.127368091096024,0.258324015744048,0.291069313514421,0.196779254206932,0.0798203171994317,0.0179876771153649,0.00173724044574953
"50",0.0243701134160465,0.119413555738628,0.250768467051118,0.292563211559638,0.204794248091746,0.0860135841985335,0.0200698363129911,0.00200698363129911
"51",0.0220350938932806,0.111772215400699,0.242983076958041,0.293457822413093,0.212650595951517,0.0924567808484856,0.0223325557605038,0.00231185877437927
"52",0.0198945288831306,0.104446276636435,0.23500412243198,0.293755153039975,0.220316364779981,0.0991423641509915,0.0247855910377479,0.0026555990397587
"53",0.0179347319087978,0.0974364539522745,0.226866967411266,0.293459758840444,0.227759812831389,0.106061285975214,0.0274387406503041,0.0030422484303109
"54",0.0161427982494532,0.0907420931901081,0.218605951776169,0.292578672831742,0.234949540304278,0.113202960328425,0.0303018025121541,0.00347618080767135
"55",0.0145065709605737,0.0843612895861055,0.210254290968448,0.291121325956312,0.241854640025244,0.120555235951045,0.0333845268787508,0.00396211967352207
"56",0.0130146078935346,0.0782910006095443,0.201843985946481,0.289099459037929,0.24844484761072,0.128104374549278,0.0366965656260951,0.00450515872641793
"57",0.0116561496995434,0.072527153686048,0.193405743162795,0.286527026907844,0.25469069058475,0.135835034978533,0.0402474177714173,0.00511078320906887
"58",0.0104210888030005,0.0670647489096325,0.184968904250761,0.28342009522294,0.260563635930767,0.143730263690842,0.0440463711310646,0.00578489206099236
"59",0.00929993932937311,0.0618979568479588,0.176561385107292,0.279796730497895,0.266036235555375,0.15177149175946,0.048102440011195,0.00653382089145037
"60",0.00828380797266734,0.0570202115451935,0.168209624058321,0.275676883873359,0.271082269142137,0.159938538793861,0.0524242988268765,0.00736436578758503
"61",0.00736436578758504,0.0524242988268765,0.159938538793861,0.271082269142137,0.275676883873359,0.168209624058321,0.0570202115451935,0.00828380797266734
"62",0.00653382089145038,0.048102440011195,0.15177149175946,0.266036235555376,0.279796730497895,0.176561385107292,0.0618979568479588,0.00929993932937311
"63",0.00578489206099237,0.0440463711310647,0.143730263690843,0.260563635930767,0.28342009522294,0.184968904250761,0.0670647489096325,0.0104210888030005
"64",0.00511078320906887,0.0402474177714173,0.135835034978533,0.25469069058475,0.286527026907844,0.193405743162795,0.072527153686048,0.0116561496995434
"65",0.00450515872641793,0.0366965656260951,0.128104374549278,0.24844484761072,0.289099459037929,0.201843985946481,0.0782910006095442,0.0130146078935346
"66",0.00396211967352208,0.0333845268787508,0.120555235951045,0.241854640025244,0.291121325956312,0.210254290968447,0.0843612895861054,0.0145065709605737
"67",0.00347618080767135,0.0303018025121541,0.113202960328425,0.234949540304278,0.292578672831742,0.218605951776169,0.0907420931901081,0.0161427982494532
"68",0.0030422484303109,0.0274387406503041,0.106061285975214,0.227759812831389,0.293459758840444,0.226866967411266,0.0974364539522745,0.0179347319087978
"69",0.0026555990397587,0.0247855910377479,0.0991423641509915,0.220316364779981,0.293755153039975,0.23500412243198,0.104446276636435,0.0198945288831306
"70",0.00231185877437927,0.0223325557605038,0.0924567808484857,0.212650595951517,0.293457822413093,0.242983076958041,0.111772215400699,0.0220350938932806
"71",0.00200698363129911,0.0200698363129911,0.0860135841985335,0.204794248091746,0.292563211559638,0.250768467051118,0.119413555738628,0.0243701134160465
"72",0.00173724044574953,0.0179876771153649,0.0798203171994317,0.196779254206932,0.291069313514421,0.258324015744048,0.127368091096024,0.0269140906780288
"73",0.00149918861612262,0.0160764055856553,0.0738830554574796,0.188637588402076,0.288976731169137,0.265612655032058,0.135631994058923,0.0296823816785485
"74",0.00128966255982621,0.0143264688711129,0.0682064496255159,0.18040111676314,0.286288728776287,0.27259665913916,0.144199682008396,0.0326912322565619
"75",0.00110575488502341,0.0127284673431583,0.0627937722262477,0.172101449805271,0.283011273013113,0.279237789372938,0.153063677137759,0.0359578162164893
"76",0.000944800263342482,0.0112731849603364,0.0576469685471749,0.16376979700902,0.279153063083556,0.28549745088091,0.16221446072779,0.0395002745278708
"77",0.000804359988642951,0.00995161660367558,0.0527667112939077,0.15543682396655,0.274725549336228,0.291336861621674,0.17164032157556,0.0433377556137626
"78",0.000682207206923439,0.0087549924888508,0.0481524586886794,0.147132512659854,0.269742939876398,0.296717233864038,0.181327198472468,0.0474904567427891
"79",0.000576312802457157,0.00767479975955141,0.0438025157008544,0.138886025392953,0.264222194650008,0.301599968527326,0.191258516627085,0.0519796665397652
"80",0.000484831925240704,0.00670280136645274,0.0397140980962325,0.130725572900098,0.258183006477694,0.305946862676068,0.201415017928411,0.0568278086298018
"81",0.000406091144841916,0.00583105233619162,0.0358833989919484,0.12267828715196,0.251647768516842,0.309720330482266,0.211774584945139,0.0620584864308101
"82",0.00033857621573252,0.00505191353474576,0.032305657603769,0.114770099381811,0.244641527629649,0.312883637968446,0.222312058556528,0.0676965291093186
"83",0.000280920439191323,0.00435806302961674,0.028975229872587,0.1070256238537,0.237191923135226,0.315401151844679,0.232999049110484,0.0737680387145161
"84",0.000231893606863661,0.0037425051552163,0.0258856606569127,0.0994680478946184,0.229329110423703,0.31723860275279,0.243803741004459,0.0803004385054368
"85",0.000190391511062863,0.0031985773858561,0.0230297571781639,0.0921190287126557,0.221085668910374,0.318363363230938,0.25469069058475,0.0873225224862
"86",0.000155426006899458,0.00271995512074051,0.0203996634055538,0.0849985975231409,0.212496493807852,0.318744740711778,0.265620617259815,0.0948645061642197
"87",0.000126115611323853,0.00230065448536241,0.0179869350673788,0.0781250715047768,0.203598671194267,0.318354285867399,0.276550187723195,0.102958078546298
"88",0.000101676624168239,0.00193503325370181,0.0157826149755054,0.0715149741077586,0.194431335855469,0.317166116614233,0.287431793181649,0.111636455387515
"89",8.14147562734419e-05,0.0016177899956271,0.0137773083498566,0.0651829642358807,0.185035511379274,0.315157258091151,0.2982133194841,0.120934433707838
"90",6.47172497864636e-05,0.00134396155389889,0.0119612578297002,0.0591417748246286,0.175453931979731,0.312307998923922,0.30883791004699,0.130888447591343
"91",5.10454757144561e-05,0.00110891895517611,0.0103244178585362,0.0534021613372564,0.165730845529416,0.308602264089258,0.319243721471646,0.141536625282996
"92",3.99279938208506e-05,0.00090836185942435,0.00885652812938741,0.0479728607008485,0.155911797277758,0.304028004691627,0.329363671749263,0.152918847597872
"93",3.09540599493913e-05,0.000738311652126221,0.00754718577729026,0.0428605612043644,0.14604339373339,0.298577604966041,0.339125180949084,0.165076807657755
"94",2.37675658618039e-05,0.00059510328369363,0.00638591600578933,0.0380698838806672,0.13617304618854,0.292248306820021,0.34844990428541,0.178054071970017
"95",1.80613966748381e-05,0.000475375960481738,0.00536224083423401,0.0336033758945331,0.126348693363444,0.285042652227931,0.357253457459006,0.191896142863695
"96",1.35721909824182e-05,0.000376062791804504,0.00446574565267849,0.0294615164586428,0.116618502648794,0.276968943790886,0.36544513416853,0.206650522297681
"97",1.00754887486423e-05,0.000294379497351635,0.00368614327118569,0.0256427357995526,0.10703054942422,0.268041723775437,0.372927615687565,0.222366777055939
"98",7.38125205736314e-06,0.000227812279406799,0.00301333515033538,0.0221434476956464,0.0976324739308045,0.258282271944219,0.379596672402867,0.239096605344663
"99",5.32974380408937e-06,0.000174104964266919,0.00243746949973687,0.0189580961090645,0.0884711151756345,0.247719122491776,0.38534085720943,0.256893904806287
"100",3.78774941594301e-06,0.000131245517262425,0.00194899593134701,0.0160792164336129,0.0795921213463836,0.236388600398759,0.390041190657953,0.275814841965266
"101",2.64512668541031e-06,9.74520357782747e-05,0.00153871635439381,0.0134975118806475,0.0710395362139341,0.224335377517687,0.393570837750327,0.295917923120547
"102",1.81166880362235e-06,7.11583246756111e-05,0.00119783179870612,0.0112019455249369,0.0628553610010346,0.211613048703483,0.395794776278737,0.317264066699623
"103",1.21426567890202e-06,5.09991585138846e-05,0.000917984853249923,0.00917984853249922,0.0550790911949953,0.198284728301983,0.396569456603966,0.339916677089114
"104",7.94348626314373e-07,3.57953349732914e-05,0.00069129740667169,0.007417045092415,0.0477472277824215,0.184423667309603,0.395742452768523,0.363941719956766
"105",5.05603513956747e-07,2.45386238773674e-05,0.000510403376649243,0.00589799457461347,0.0408927623839868,0.170113891517385,0.393152104840178,0.389407799079796
"106",3.11937451725395e-07,1.63767162155832e-05,0.000368476114850623,0.00460595143563278,0.0345446357672459,0.155450860952606,0.388627152381516,0.416386234694481
"107",1.85684108295344e-07,1.05982775657804e-05,0.000259250174301397,0.00352314339435232,0.0287271692154881,0.140542150931157,0.381986358941094,0.444951143381933
"108",1.06032742050143e-07,6.6182103162964e-06,0.000177037125960928,0.00263096839969713,0.0234594682306327,0.125508155033885,0.373038127461824,0.475179519504942
"109",5.76660316981495e-08,3.96322908761828e-06,0.000116735111308029,0.00191021091231321,0.018754798048166,0.110482810320105,0.361580106502163,0.507151318210826
"110",2.95917923120548e-08,2.25785375340978e-06,7.38318177364997e-05,0.00134127802221308,0.0146199304421225,0.0956143450914814,0.347398787165715,0.540949540015185
"111",1.41536625282997e-08,1.21092446075453e-06,4.44005635609993e-05,0.000904455924390725,0.0110544612981089,0.0810660495194648,0.330269090634856,0.576660316981495
"112",6.20584864308107e-09,6.02743049459248e-07,2.50891794337412e-05,0.000580187274405264,0.00805009843237302,0.0670170694495053,0.309953946203961,0.614373000511423
"113",2.43701134160465e-09,2.72945270259721e-07,1.31013729724666e-05,0.000349369945932442,0.00558991913491908,0.0536632236952231,0.286203859707857,0.654180250760815
"114",8.28380797266739e-10,1.09208201772998e-07,6.1702634001744e-06,0.000193677712283252,0.00364759691466791,0.0412178451357473,0.25875647224108,0.696178127696239
"115",2.3118587743793e-10,3.68972660390936e-08,2.523772997074e-06,9.59033738888117e-05,0.0021865969246649,0.0299126459294158,0.22733610906356,0.740466183807022
"116",4.84831925240703e-11,9.75724249546915e-09,8.41562165234215e-07,4.03248537508061e-05,0.00115933954533568,0.0199986071570404,0.191653318588304,0.787147558487678
"117",6.4717249786464e-12,1.75168022755362e-09,2.0319490639622e-07,1.30947828566453e-05,0.000506331603790284,0.0117468932079346,0.151404401346712,0.836329074105648
"118",3.78774941594308e-13,1.55108338582869e-10,2.72215134212934e-08,2.6540975585761e-06,0.000155264707176701,0.00544979122190219,0.106270928827092,0.88812133376927
"119",2.95917923120567e-15,2.44428204497586e-12,8.65275843921446e-10,1.70170915971216e-07,2.00801680846033e-05,0.0014216759003899,0.0559192520820022,0.942638820810884
"120",0,0,0,0,0,0,0,1
